540	Näin Räty lunasti puolet lupauksestaan , jonka mukaan 	akillesjännevaivainen	 _tohmajärveläinen_ heittää Kalevan kisoissa vain kaksi heittoa .
548		Akillesvaivaisen	 _Seppo Rädyn_ keihäskaaret jäivät 79 metrin tuntumaan .
549	Päivi Tikkanen karsiutui viitosella 	jajalkavaivainen	 _Ville Hautala_ 3 000 metrin esteissä .
558	Vain työväen pankkimiesten ja yritysjohtajien epäonnistumiset näkyvät , vaikka niiden osuus koko surkeudessa on jonkun 	vaivaisen	 _prosenttiyksikön_ luokkaa .
559	Pieksämäki jäi ainoastaan 	vaivaisen	 _sekunnin_ voittajasta .
560		Selkävaivaisen	 _Ilkka Mäkelänkään_ pelaaminen ei ole varmaa .
564	Myös Paterin vastaanottopeli oli heikkoa 	polvivaivaisen	 _Olli Nenosen_ nostopelin epätarkkuuden johdosta .
566	Myös 	niskavaivaisen	 Sari _Korven_ puuttuminen heikensi tänään joukkueeni pelipanosta , tuumi Piinojen valmentaja Liisa Muikku .
571	Uutena pelaaja Passarit esittelee kotiyleisölle nuoren Helena Lambergin , joka tuuraa 	selkävaivaista	 _Riia_ Hasasta .
572	Samaan aikaan kun vientiteollisuudella menee loistavasti , joudutaan lapsiperheiltä nipistämään 	vaivaisia	 _saturaisia_ .
578	Mitähän itsenäisyysjuhlien iäkkäimmät ja 	vaivaisimmat	 _osanottajat_ muuten mahtoivat ajatella kuullessaan , että lento Atlantin yli oh muka uuvuttanut riuskassa työiässä olevan pääministerin kyvyttömäksi esiintymään julkisuudessa ?
591	Maassamme on käynnistynyt kuluvana syksynä kolmisen vuotta kestävä tutkimus , jolla pyritään selvittämään , mikä on oikea tapa seuloa ja hoitaa 	ylävatsavaivaisia	 _potilaita_ .
599		Kylkivaivaisen	 Kari _Takon_ tilalla pelannut Marko Suvelo pelasi kohtalaisesti .
614		Astmavaivainen	 Tom Enberg
616	Ilman 	jalkavaivaista	 _Jari Litmasta_ pelannut Ajax aloitti kuitenkin ottelun pelottavan kankeasti .
618	Sam kuitenkaan ei tee toivottua vaikutusta Isabelleen . jolle kirjailija Anton Maes edustaa suurempaa romantiikkaa kuin 	vaivainen	 _katukauppias_ .
619	Venäläinen pelasi 	polvivaivaisen	 _Joni Liuksen_ paikalla ykkösviisikon keskellä .
620	Viimeisenä 	vaivaisten	 _Mikojen_ jengiin liittyi Mika Myllylä , joka on omien sanojensa mukaan niin rapakunnossa , että hyvä kun sairaalaan ei joudu .
624	Rikkana rokassa oli vielä tarjous seurakunnalle kelepooko Teille raha eli mammona kun maaseurakunnan puolella olisi laskenut kirkon äyri selvästi ja kaupungin vastaava noussut 	vaivaisesta	 _I._ 2s:stä .
625		Nilkkavaivainen	 _Harri Nev_ alainen oli kokonaan sivussa .
627	Tiedän , että olen rinnallasi vain 	vaivainen	 mato _matkamies_ maan , mutta silti uskallan lähestyä sinua täynnä rohkeutta kuin taivaallinen sotajoukko .
629	Urakka siis ei ole helppo , yhä 	käsivaivainen	 _Lindström_ lausui .
636	Suomessa jotkut ovat epäilleet , että 	polvivaivainen	 _Tikkanen_ olisi riskisijoitus MM-ryhmässä .
637	Ujan uusi ennätys on 28,5. Tuomas oli ilmeisesti 	vaivainen	 nousuyritys _eikä kantanut_ mihinkään .
638	Klubi joutui otteluun ilman 	polvivaivaista	 _Ari Hjelmiä_ , joka oli loukkaantunut keskiviikon harjoituksissa .
639	Kari Hämäläinen ja menmestarit hävisivät ykkössi- Janne Partanen pitivät kalvitsajan Lappeenrannan Urheilu- laiset seuran johtopaikalla , eimiehille kuudella sekunnilla , vätkä Tuomo Loikkanen ja Hopeaan ja Ähtäriin ero oli Marko Pekurinen jääneet 	kärvaivainen	 _sekunti_ .
640	Toinen oli tuurannut etenijän oma moka . kuittasi 	jalkavaivaista	 _Harri Liikasta_ kolmoskopparina Wiberg oman suorituksensa .
641	Tahkosta 	polvivaivainen	 _Olli Hartikainen_ taisteli loppuun asti ja sai Lipon kurissa pitämisestä avainpalkinnon , kun vielä kotiuttikin kahdesti jälkijaksolla .
644	Erityisen hyvän arvosanan Uusi-Oukari antoi sekä 	jalkavaivaiselle	 lukkarille _Jyrki Lehdolle_ kuin myös sieppari Heikki Reunaselle .
645	Kotiutuskisan vei Kiri 2-1 Riku Lehdon panoksella , kun Tahkosta onnistui vain 	jalkavaivainen	 _Olli Hartikainen_ .
646	Ainakin 	nilkkavaivainen	 _Frank de Boer_ puuttuu puolustuksesta , ja todennäköisesti myös polvivaivaiset Peter Hoestra ja Patrick Kluivert seuraavat peliä vaihtopenkiltä .
647	Ainakin nilkkavaivainen Frank de Boer puuttuu puolustuksesta , ja todennäköisesti myös 	polvivaivaiset	 _Peter Hoestra_ ja Patrick Kluivert seuraavat peliä vaihtopenkiltä .
649		Vaivaisen	 viikon tähden
650	Porrassalmen Urheilijat-62 joutui kovaan pinteeseen eilen jalkapallon naisten SM-sarjaottelussa varsinkin ensimmäisellä jaksolla , mutta pystyi venymään maalittomaan tasapeliin 0-0. Kontulan Urheilijat oli sisuuntunut vajaa kuukausi sitten karsimastaan 1-5 tappiosta ja aikoi tosissaan kaataa PU-62:n. PU kuitenkin puolusti loistavasti maalivahti Sirpa Roivaksen sekä libero Sari Seppäsen johdolla ja 	vaivainen	 _kotijoukkue_ taisteli yhden sarjapisteen raviradan nurmella .
651	tolppaan laukonut Darren Anderton ja avopaikasta myöhästynyt 	maitohappovaivaisen	 kankea Paul Gascoigne .
652	Nyt mukana juoksevat Tampereen kuninkuusraveissa keskeyttäneet 	vaivaisen	 jäykkä _Pette_ ja pätkänopea mailin jaksa\ a toppari Poka-Vinkaus .
653	Mikko Vesalainen on jälleen mainio 	vaivaisena	 leski- _isänä_ .
659	Piti vaihtaa keihästä , kun ensimmäinen vaihtoehto ei lentänyt mihinkään , sanoi aavistuksen 	polvivaivainen	 _Kinnunen_ .
660	Ei ole kauankaan siitä , kun maaseutu oli kaskettua maata , 	vaivaisia	 porttien pätkimiä _tieuria_ . riukuaitaa , harmaita köyhiä töllejä , jos kohta komeita kartanoitakin .
663		Vaivainen	 Jan Zelezny
667	Paperikaupungin mies sai ajaa lähdön soolona , koska Street cupia johtava ja lajittelun ykköseksi ajanut Suonenjoen Risto Virtala ei saanut 	konevaivaista	 _Bemariaan_ rukattua kisakuntoon pudotuskisaa varten .
670	Boström ja Paronen olivat viimeisessä osakilpailussa lauantaina Villard de Länsissä kolmansia , kun taas 	jalkavaivainen	 _Karppinen_ joutui tyytymään sijaan 34. Naisten yhteispisteissä Sanna Nymalm nousi kahdeksanneksi : lauantaina hän oli kilpailun neljäs .
672	Sunnuntaina pidetyssä juhlassa saattoi todeta , kaikki eläkeläiset todellakaan etteivät ole kompurajalkoja 	vaivaisia	 , vaan _vireitä_ ja viriilejä ikäihmisiä , joilla elämänilo ja -halu on taatusti samaa tasoa kuin nuoremmillakin .
674	Paterin aloituskuusikosta olivat poissa juuri tyttövauvan isäksi tullut Jarkko Partanen sekä 	olkapäävaivainen	 _Janne Pulkkinen_ .
676	Ottelun ensimmäinen jakso oli suurimmalta osalta Kajastuksen 	vaivaista	 _hallintaa_ , mutta erän ainoan maalin teki SavU ja Silvo-
677	Fergusonin ongelmana on , pystyykö 	polvivaivainen	 keskuspuolustaja _Gary Pallister_ pelaamaan Torinossa .
678	Lisäksi tämä sopii hieman 	jalkavaivaiselle	 _hevoselle_ hyvin .
679	Tahko vaihtoi kolmanteen vuonxin lukkariksi Riku Rantasen 	jalkavaivaisen	 _Olli Hartikaisen_ tilalle .
680	Vinossa ravannut ja hieman 	vaivaiselta	 vaikuttanut _Louise Laukko_ sai samalla ajalla puolet siitä .
681	sessä kaarteessa johtopaikalta laukannutta Tapio Perttusen ajamaa , ehkä hieman 	vaivaista	 Call Metä .
684	Pelin kahdeksannella minuutilla romanialainen Viorel Moldovan osoitti , että hän on joukkueen 	jalkavaivaisen	 tähtipelaajan _Kubilay Turkyilmazin_ kelpo tuuraaja .
